drug1,drug2,cliff,smiles1,smiles2,split
CHEMBL1965988,CHEMBL1979577,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CC(C)(C)N)N,0
CHEMBL1965988,CHEMBL394619,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL1967116,CHEMBL1979883,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN(C)C)N,0
CHEMBL1967116,CHEMBL1969102,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CNN=C5)N,0
CHEMBL1967116,CHEMBL1970317,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)C)N,CN1C=C(C=N1)C2=CN=C(C3=C2SC=C3C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)F)N,0
CHEMBL1967302,CHEMBL1987679,0,C1C2=C(C=CC(=C2)C3=CC(=CN=C3)OCC(CC4=CNC5=CC=CC=C54)N)NC1=O,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC5=C(C=C4)NC(=O)O5)N,0
CHEMBL1968791,CHEMBL2007151,0,CC1=C(C2=C(N1C3CC(C3)CN4CCCC4)N=CN=C2N)C5=CC(=CC=C5)OCC6=CC=CC=C6,CC1=C(C2=C(N1C3CCC(CC3)N4CCCC4)N=CN=C2N)C5=CC(=CC=C5)OCC6=CC=CC=C6,0
CHEMBL1972584,CHEMBL1970879,0,CC(=O)N1CCN(CC1)C2CCC(CC2)N3C4=C(C(=N3)C5=CC=C(C=C5)NC(=O)C6=CC7=CC=CC=C7N6C)C(=NC=N4)N,CC(=O)N1CCN(CC1)C2CCC(CC2)N3C4=C(C(=N3)C5=CC(=C(C=C5)NC(=O)C6=CC7=CC=CC=C7N6C)OC)C(=NC=N4)N,0
CHEMBL1973145,CHEMBL211378,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=NC(=NC(=C34)N)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,0
CHEMBL1973211,CHEMBL1979577,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCCC5)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CC(C)(C)N)N,0
CHEMBL1973211,CHEMBL1979883,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCCC5)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN(C)C)N,0
CHEMBL1973211,CHEMBL1982465,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCCC5)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCOCC5)N,0
CHEMBL1973211,CHEMBL1969102,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCCC5)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CNN=C5)N,0
CHEMBL1973211,CHEMBL1971947,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCCC5)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CC5=CN=CC=C5)N,0
CHEMBL1973937,CHEMBL271381,0,CC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)Br)C(=NN2)N,COC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC(=CC=C4)Br)C(=NO2)N,0
CHEMBL1974935,CHEMBL1983945,0,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C=CC4=CC=NC=C4)N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC3=CN=CC(=C3)C=CC4=CC=NC=C4)N,0
CHEMBL1974935,CHEMBL1968245,0,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C=CC4=CC=NC=C4)N,C1=CC=C2C(=C1)C(=CN2)CC(COC3=C(N=CC(=C3)C=CC4=CC=NC=C4)Cl)N,0
CHEMBL1979577,CHEMBL1979883,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CC(C)(C)N)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN(C)C)N,0
CHEMBL1979577,CHEMBL1982465,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CC(C)(C)N)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCOCC5)N,0
CHEMBL1979883,CHEMBL1982465,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN(C)C)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCOCC5)N,0
CHEMBL1982465,CHEMBL1971947,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CCN5CCOCC5)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C#CC5=CN=CC=C5)N,0
CHEMBL1983945,CHEMBL1985580,0,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC3=CN=CC(=C3)C=CC4=CC=NC=C4)N,C1=CC=C2C(=C1)C=CC=C2CC(C(=O)NC3=CN=CC(=C3)C=CC4=CC=NC=C4)N,0
CHEMBL1983963,CHEMBL211378,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,0
CHEMBL1983963,CHEMBL394619,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=COC4=NC=NC(=C34)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL1991138,CHEMBL1988370,0,C1CCN(C1)CC2CC(C2)C3=NC(=C4N3C=CN=C4N)C5=CC(=CC=C5)OCC6=CC=CC=C6,C1CCN(C1)CC2CC(C2)N3C=C(C4=C3N=CN=C4N)C5=CC(=CC=C5)OCC6=CC=CC=C6,0
CHEMBL1992242,CHEMBL375284,0,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C=NSC4=CC=C3)C,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C=NNC4=CC=C3,0
CHEMBL1992922,CHEMBL2000071,0,C1=CC=C(C=C1)C2=CNC3=C2C(=NC=N3)NC(CO)CO,C1=CC=C(C=C1)C2=CNC3=C2C(=NC=N3)NCCCO,0
CHEMBL1993722,CHEMBL1985311,0,C1=CC(=C2C(=C1)NN=C2N)C3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(=O)O)F,C1=CC(=C2C(=C1)NN=C2N)C3=CC=C(C=C3)NC(=O)NC4=C(C=CC(=C4)CO)F,0
CHEMBL1996817,CHEMBL2000071,0,CCCCOC1=NC=NC2=C1C(=CN2)C3=CC=CC=C3,C1=CC=C(C=C1)C2=CNC3=C2C(=NC=N3)NCCCO,0
CHEMBL1997129,CHEMBL226471,1,C1CNC(=O)C2=C1NC(=C2)C3=CC(=NC=C3)C=CC4=CC=CC=C4,C1CNC(=O)C2=C1NC(=C2)C3=CC(=NC=C3)C4=CC=CC=C4F,0
CHEMBL1997617,CHEMBL1965910,0,CN1CCN(CC1)C2CCC(CC2)N3C=C(C4=C3N=CN=C4N)C5=CC=C(C=C5)OC6=CC=CC=C6,C1CCN(C1)C2CCC(CC2)N3C=C(C4=C3N=CN=C4N)C5=CC(=CC=C5)OCC6=CC=CC=C6,0
CHEMBL1998545,CHEMBL1969755,0,C1=CC=C(C=C1)CC(CO)NC(=O)C2=CC=C(C=C2)C3=CC=NC=C3,C1=CC=C(C=C1)CC(CO)NC(=O)C2=C(C=C(C=C2)C3=CC=NC=C3)F,0
CHEMBL2002446,CHEMBL387971,0,CN1CCN(CC1)CC2=CC3=C(C=C2)C4=C(C3)C(=NN4)C5=CSC(=C5)C#CCOCC6CC6,CN1CCN(CC1)CC2=CC3=C(C=C2)C4=C(C3=O)C(=NN4)C5=CSC(=C5)C#CCOCCOC,0
CHEMBL2002726,CHEMBL2000271,0,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CC=CC=C4)N,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CC=CC=C4)CN,0
CHEMBL2007592,CHEMBL1970806,0,C1CCC2=C(C1)C3=C4N=C(NN4C(=O)N=C3S2)C5=CC=CC=C5,C1CCC2=C(C1)C3=C4N=C(NN4C(=O)N=C3S2)C5=CN=CC=C5,0
CHEMBL211378,CHEMBL394619,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=NOC4=NC=NC(=C34)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4)N,0
CHEMBL220057,CHEMBL1964307,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,CC1=CC(=CC=C1)NC(=O)CC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,0
CHEMBL220057,CHEMBL1976328,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)SN=C4N)C,0
CHEMBL220057,CHEMBL219722,0,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,0
CHEMBL249282,CHEMBL398951,0,C1COCCN1CCOC2=CC3=C(CC4=C3NN=C4C5=CN=C(C=C5)C#N)C=C2,C1COCCN1CCCCOC2=CC3=C(CC4=C3NN=C4C5=CN=C(C=C5)C#N)C=C2,0
CHEMBL256835,CHEMBL95692,0,COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F,COC1=NC=CC(=N1)C2=C(N=CN2C3CCNCC3)C4=CC=C(C=C4)F,0
CHEMBL296586,CHEMBL336961,0,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)Br,C1C2=C(C3=C(C=CC=N3)NC1=O)NC4=C2C=C(C=C4)Br,0
CHEMBL377408,CHEMBL2004355,0,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=CC=C2S(=O)(=O)N)N)C#N,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)N)N)C#N,0
CHEMBL377408,CHEMBL2006581,0,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=CC=C2S(=O)(=O)N)N)C#N,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=CC=C2S(=O)(=O)N)N)Cl,0
CHEMBL402846,CHEMBL404367,0,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4C)N,CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=CN=CC4=C3C(=NN4C)N,0
CHEMBL424872,CHEMBL2004355,0,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)C)N)C#N,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)N)N)C#N,0
CHEMBL424872,CHEMBL2006581,0,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)C)N)C#N,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=CC=C2S(=O)(=O)N)N)Cl,0
CHEMBL474432,CHEMBL514499,0,COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)O)OCC4=CC=CC=C4C(F)(F)F)OC,COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4C(F)(F)F)OC,0
CHEMBL410643,CHEMBL271190,0,CC(=O)OC1CC2(C(CCC2O)C3=C1C4(C(OC(=O)C(=CN(C)CCCN(C)C)C4=C(C3=O)O)COC)C)C,CC(=O)OC1CC2(C(CCC2O)C3=C1C4(C(OC(=O)C(=CN(CCO)C(C)(C)C)C4=C(C3=O)O)COC)C)C,0
CHEMBL1972258,CHEMBL1989518,0,C1=CN=CC=C1C=CC2=CC(=CN=C2)OCCCN,C1=CN=CC=C1C=CC2=CC(=CN=C2)OCCN,0
CHEMBL1682345,CHEMBL1682357,0,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4,C1=CC=C(C=C1)CC2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,0
CHEMBL1682345,CHEMBL1984432,0,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4,CC1=CC(=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4)C,0
CHEMBL1964307,CHEMBL1976328,0,CC1=CC(=CC=C1)NC(=O)CC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,CC1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)SN=C4N)C,0
CHEMBL1965910,CHEMBL1988370,0,C1CCN(C1)C2CCC(CC2)N3C=C(C4=C3N=CN=C4N)C5=CC(=CC=C5)OCC6=CC=CC=C6,C1CCN(C1)CC2CC(C2)N3C=C(C4=C3N=CN=C4N)C5=CC(=CC=C5)OCC6=CC=CC=C6,0
CHEMBL1966524,CHEMBL1972840,0,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC5=C(S4)C=NC=C5)N,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC5=C(S4)C=CN=C5)N,0
CHEMBL1971017,CHEMBL1974457,0,C1=CC(=CC(=C1)F)C2=CN=CC3=C2C=C(S3)C(=O)N,C1=CC(=CC(=C1)F)C2=CN=CC3=C2C=C(S3)C(=O)O,0
CHEMBL1971017,CHEMBL1975787,0,C1=CC(=CC(=C1)F)C2=CN=CC3=C2C=C(S3)C(=O)N,C1=CC(=C(C=C1F)F)C2=CN=CC3=C2C=C(S3)C(=O)N,0
CHEMBL1974457,CHEMBL1975787,0,C1=CC(=CC(=C1)F)C2=CN=CC3=C2C=C(S3)C(=O)O,C1=CC(=C(C=C1F)F)C2=CN=CC3=C2C=C(S3)C(=O)N,0
CHEMBL1975787,CHEMBL1999556,0,C1=CC(=C(C=C1F)F)C2=CN=CC3=C2C=C(S3)C(=O)N,C1=CC=C(C=C1)C2=CN=CC3=C2C=C(S3)C(=O)N,0
CHEMBL1981045,CHEMBL1985566,0,COC1=C(C=CC(=C1)C2=CC3=C(C=C2)C(=O)NC4=C(N3)C=CC(=C4)CCOC5=CC=C(C=C5)N6CCOCC6)OCC(CO)O,COC1=C(C=CC(=C1)C2=CC3=C(C=C2)C(=O)NC4=C(N3)C=CC(=C4)CCOC5=CC=C(C=C5)N6CCOCC6)CC#N,0
CHEMBL1983006,CHEMBL207995,0,COC1=C(C=C(C(=C1)C(=O)O)Cl)NC(=O)NC2=NC=C(N=C2)C#N,COC1=C(C=C(C(=C1)C=O)Cl)NC(=O)NC2=NC=C(N=C2)C#N,0
CHEMBL1984206,CHEMBL209534,0,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=NC=C2)N)C#N,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CN=CC=C2)N)C#N,0
CHEMBL1991728,CHEMBL1993166,0,CC(=NN=C(N)N)C1=CC(=CC(=C1)NC(=O)NCCCCCCNC(=O)NC2=CC(=CC(=C2)C(=NN=C(N)N)C)C(=NN=C(N)N)C)C(=NN=C(N)N)C,CC(=NN=C(N)N)C1=CC(=CC(=C1)NC(=O)NCCCN(C)CCCNC(=O)NC2=CC(=CC(=C2)C(=NN=C(N)N)C)C(=NN=C(N)N)C)C(=NN=C(N)N)C,0
CHEMBL1991728,CHEMBL2000685,0,CC(=NN=C(N)N)C1=CC(=CC(=C1)NC(=O)NCCCCCCNC(=O)NC2=CC(=CC(=C2)C(=NN=C(N)N)C)C(=NN=C(N)N)C)C(=NN=C(N)N)C,CC(=NN=C(N)N)C1=CC(=CC(=C1)NC(=O)C2=CC(=CC=C2)C(=O)NC3=CC(=CC(=C3)C(=NN=C(N)N)C)C(=NN=C(N)N)C)C(=NN=C(N)N)C,0
CHEMBL1996390,CHEMBL1999556,0,C1=CC=C(C=C1)C2=CN=CC3=C2C=C(S3)C(=O)O,C1=CC=C(C=C1)C2=CN=CC3=C2C=C(S3)C(=O)N,0
CHEMBL2004355,CHEMBL2006581,0,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=C(C=C2)S(=O)(=O)N)N)C#N,CCOC1=C(C(=CC(=N1)C(=O)NCC2=CC=CC=C2S(=O)(=O)N)N)Cl,0
CHEMBL223257,CHEMBL413779,0,C1CCOC2=CC(=C(C=C2NC(=O)NC3=CN=C(C(=N3)OCC1)C#N)Cl)OCC(CO)O,C1CCOC2=CC(=C(C=C2NC(=O)NC3=CN=C(C(=N3)OCC1)C#N)Cl)OCCO,0
CHEMBL1089082,CHEMBL1090143,0,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C3=CC=NC4=CC(=NN34)C5=CC=NC=C5,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C3=C4C=C(SC4=NC=N3)C5=CC=NC=C5,0
CHEMBL1650545,CHEMBL1650551,0,CC1=CN2C(=CN=C2C(=N1)NC3=CC(=NS3)CN4CCC(C4)(F)F)C5=CNN=C5,CC1=CN2C(=CN=C2C(=N1)NC3=CC(=NS3)CN4CCC(C4)(F)F)C5=CNN=C5.Cl,0
CHEMBL1933538,CHEMBL1933550,0,C1CC(CNC1)N2CCC3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=CC(=C6)F,C1CNCC1N2CCC3(C2)CN(C4=CC=CC=C34)C(=O)C5=CC6=C(N5)C=C(C=C6)F,0
CHEMBL1992644,CHEMBL482538,0,C1=CC=C(C=C1)C2=C(C=NN2)C3=CC=NC=C3,C1=CC=C(C=C1)C2=C3C=CNC3=NC=C2,0
CHEMBL2312646,CHEMBL2312652,0,CN1CCC(CC1)NC(=O)C2=CN=C(N=C2NC3CCCC3)NCC4=C(C=CC(=C4)Cl)Cl,CN1CCC(CC1)NC(=O)C2=CN=C(N=C2NC3COCC3O)NC4=CC(=CC(=C4)Cl)Cl,0
CHEMBL2036343,CHEMBL2338333,0,C1C(=CC2=CC=CC=N2)C(=O)C(=CC3=CC=CC=N3)CS1,CN1CC(=CC2=CC=CC=N2)C(=O)C(=CC3=CC=CC=N3)C1,0
CHEMBL2036343,CHEMBL574646,1,C1C(=CC2=CC=CC=N2)C(=O)C(=CC3=CC=CC=N3)CS1,C1C(=CC2=CC=CC=N2)C(=O)C(=CC3=CC=CC=N3)CN1,0
CHEMBL2338333,CHEMBL2338334,0,CN1CC(=CC2=CC=CC=N2)C(=O)C(=CC3=CC=CC=N3)C1,CN1CC(C(=O)C(=CC2=CC=CC=N2)C1)CC3=CC=CC=N3,0
CHEMBL2338333,CHEMBL2338335,0,CN1CC(=CC2=CC=CC=N2)C(=O)C(=CC3=CC=CC=N3)C1,CN1CC(C(=O)C(=CC2=CC=CC=N2)C1)CC3=CC=CC=N3,0
CHEMBL2338333,CHEMBL574646,0,CN1CC(=CC2=CC=CC=N2)C(=O)C(=CC3=CC=CC=N3)C1,C1C(=CC2=CC=CC=N2)C(=O)C(=CC3=CC=CC=N3)CN1,0
CHEMBL2338334,CHEMBL2338335,0,CN1CC(C(=O)C(=CC2=CC=CC=N2)C1)CC3=CC=CC=N3,CN1CC(C(=O)C(=CC2=CC=CC=N2)C1)CC3=CC=CC=N3,0
CHEMBL379849,CHEMBL574646,1,C1C(=CC2=CC=CC=C2F)C(=O)C(=CC3=CC=CC=C3F)CN1,C1C(=CC2=CC=CC=N2)C(=O)C(=CC3=CC=CC=N3)CN1,0
CHEMBL484967,CHEMBL484968,0,C1CNCCC1OC2=C(C=C3C=CN=CC3=C2)C4=CC=C(C=C4)CN,C1CNCCC1OC2=C(C=C3C=CN=CC3=C2)C4=CC=CC=C4,0
CHEMBL568922,CHEMBL576887,0,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCNCC3,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCC(CC3)O,0
CHEMBL568922,CHEMBL576989,0,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCNCC3,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCCC(C3)O,0
CHEMBL568922,CHEMBL578601,0,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCNCC3,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCC(CC3)N,0
CHEMBL576887,CHEMBL576989,0,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCC(CC3)O,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCCC(C3)O,0
CHEMBL576989,CHEMBL578601,1,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCCC(C3)O,CCCC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)N3CCC(CC3)N,0
CHEMBL1682341,CHEMBL1682346,0,C1=CC=C(C=C1)CC2=CN(N=N2)C3=CC4=C(C=C3)NN=C4,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4N,0
CHEMBL1682341,CHEMBL1682545,0,C1=CC=C(C=C1)CC2=CN(N=N2)C3=CC4=C(C=C3)NN=C4,C1=CC=C(C=C1)NC2=NC(=CS2)C3=CC4=C(C=C3)NN=C4,0
CHEMBL1682341,CHEMBL1682345,0,C1=CC=C(C=C1)CC2=CN(N=N2)C3=CC4=C(C=C3)NN=C4,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4,0
CHEMBL1682341,CHEMBL1682357,0,C1=CC=C(C=C1)CC2=CN(N=N2)C3=CC4=C(C=C3)NN=C4,C1=CC=C(C=C1)CC2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,0
CHEMBL1682341,CHEMBL1682360,0,C1=CC=C(C=C1)CC2=CN(N=N2)C3=CC4=C(C=C3)NN=C4,C1CCN(CC1)CC2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,0
CHEMBL1682346,CHEMBL1682345,0,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4N,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4,0
CHEMBL1682346,CHEMBL1984432,0,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4N,CC1=CC(=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4)C,0
CHEMBL1682545,CHEMBL1682360,0,C1=CC=C(C=C1)NC2=NC(=CS2)C3=CC4=C(C=C3)NN=C4,C1CCN(CC1)CC2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,0
CHEMBL1973348,CHEMBL2001751,0,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC(=C(C=C4)N)C(=O)C5=CC(=CC=C5)Cl)N,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC5=C(C=C4)NC(=O)C5=CC6=CC=CO6)N,0
CHEMBL1973348,CHEMBL1994361,0,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC(=C(C=C4)N)C(=O)C5=CC(=CC=C5)Cl)N,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC(=C(C=C4)N)C(=O)C5=CC=CC=C5F)N,0
CHEMBL1976455,CHEMBL2003817,0,C1=CC2=NC=CC(=C2C=C1C(F)(F)F)NC(=O)NC3=NC=CN=C3,C1=CC2=C(C=CN=C2C=C1C(F)(F)F)NC(=O)NC3=NC=CN=C3,0
CHEMBL1991395,CHEMBL2005792,0,CC(C)(CNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3)C4=CC=C(C=C4)F)CO,CC(C)(CNC1=NC=CC(=N1)C2=C(N=C3N2C=CN=C3OC)C4=CC=C(C=C4)F)CO,0
CHEMBL1993781,CHEMBL1991846,0,C1=CC=C(C=C1)COCC(COC2=CN=CC(=C2)C=CC3=CC=NC=C3)N,C1=CC=C(C=C1)CC(COC2=CN=CC(=C2)C=CC3=CC=NC=C3)N,0
CHEMBL2001751,CHEMBL1994361,0,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC5=C(C=C4)NC(=O)C5=CC6=CC=CO6)N,C1=CC=C2C(=C1)C(=CN2)CC(COC3=CN=CC(=C3)C4=CC(=C(C=C4)N)C(=O)C5=CC=CC=C5F)N,0
CHEMBL468280,CHEMBL523823,0,CCN1C2=CC(=C(C=C2C(=O)C3=C1NOC3=O)F)Cl,CCN1C2=CC(=C(C=C2C(=O)C3=C1NOC3=O)O)Cl,0
CHEMBL1682345,CHEMBL1682360,0,C1=CC=C(C=C1)CN2C=C(N=N2)C3=CC4=C(C=C3)NN=C4,C1CCN(CC1)CC2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,0
CHEMBL1682357,CHEMBL1682360,0,C1=CC=C(C=C1)CC2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,C1CCN(CC1)CC2=NOC(=C2)C3=CC4=C(C=C3)NN=C4,0
CHEMBL1991577,CHEMBL466496,1,CC(C1CCCCC1)NC2=C(C(=O)C2=O)NC3=CC=NC=C3,CC(C1=CC=CC=C1)NC2=C(C(=O)C2=O)NC3=CC=NC=C3,0
CHEMBL2000104,CHEMBL1972362,0,CCS(=O)(=O)C1=CC=C(C=C1)C2=CN=CC3=C2C=C(S3)C(=O)N,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=CC3=C2C=C(S3)C(=O)N,0
