target,drug1,drug2,affinity1,affinity2
P05771,CHEMBL334360,CHEMBL334461,11.020818754,9.923908741
P05771,CHEMBL334360,CHEMBL338967,11.020818754,9.798970004
P05771,CHEMBL334360,CHEMBL405405,11.020818754,9.986056648
P05771,CHEMBL335012,CHEMBL338449,13.608638306,12.555931956
P05771,CHEMBL335012,CHEMBL338944,13.608638306,12.344125144
P05771,CHEMBL335012,CHEMBL339364,13.608638306,12.351811973
P05771,CHEMBL335012,CHEMBL434415,13.608638306,12.300659451
P05771,CHEMBL335020,CHEMBL434037,13.122276395,11.923908741
P05771,CHEMBL335932,CHEMBL434037,12.986056648,11.923908741
P05771,CHEMBL336603,CHEMBL338966,9.798970004,10.869551079
P05771,CHEMBL336626,CHEMBL338966,9.798970004,10.869551079
P05771,CHEMBL337026,CHEMBL338155,14.145757491,13.117728767
P05771,CHEMBL337026,CHEMBL339799,14.145757491,12.69345982
P05771,CHEMBL337026,CHEMBL423731,14.145757491,11.622878745
P05771,CHEMBL337027,CHEMBL338944,13.497940009,12.344125144
P05771,CHEMBL337027,CHEMBL339364,13.497940009,12.351811973
P05771,CHEMBL337027,CHEMBL434415,13.497940009,12.300659451
P05771,CHEMBL337035,CHEMBL339364,13.487216143,12.351811973
P05771,CHEMBL337035,CHEMBL434415,13.487216143,12.300659451
P05771,CHEMBL337297,CHEMBL338944,13.543697499,12.344125144
P05771,CHEMBL337297,CHEMBL339364,13.543697499,12.351811973
P05771,CHEMBL337297,CHEMBL434415,13.543697499,12.300659451
P05771,CHEMBL337642,CHEMBL340259,11.1,14.32184875
P05771,CHEMBL337642,CHEMBL340935,11.1,13.437242168
P05771,CHEMBL338049,CHEMBL339799,13.986056648,12.69345982
P05771,CHEMBL338049,CHEMBL423731,13.986056648,11.622878745
P05771,CHEMBL338449,CHEMBL338935,12.555931956,13.953871964
P05771,CHEMBL338935,CHEMBL339364,13.953871964,12.351811973
P05771,CHEMBL338935,CHEMBL434415,13.953871964,12.300659451
P05771,CHEMBL338935,CHEMBL444337,13.953871964,12.685026652
P05771,CHEMBL338944,CHEMBL338956,12.344125144,13.622878745
P05771,CHEMBL338956,CHEMBL339364,13.622878745,12.351811973
P05771,CHEMBL338956,CHEMBL434415,13.622878745,12.300659451
P05771,CHEMBL338966,CHEMBL433855,10.869551079,9.798970004
P05771,CHEMBL338966,CHEMBL435191,10.869551079,9.798970004
P05771,CHEMBL339799,CHEMBL423731,12.69345982,11.622878745
P05771,CHEMBL339799,CHEMBL574737,12.69345982,13.897412227
P05771,CHEMBL340259,CHEMBL340776,14.32184875,12.034420285
P05771,CHEMBL340776,CHEMBL340935,12.034420285,13.437242168
P05771,CHEMBL348586,CHEMBL350143,13.798970004,12.622878745
P05771,CHEMBL407100,CHEMBL415414,10.224938737,11.356133347
P05771,CHEMBL423731,CHEMBL574737,11.622878745,13.897412227
P05771,CHEMBL423731,CHEMBL83790,11.622878745,14.757577319
P05771,CHEMBL55382,CHEMBL83790,12.757577319,14.757577319
P05771,CHEMBL7914,CHEMBL7939,10.1,11.547423468
P05771,CHEMBL7939,CHEMBL8163,11.547423468,9.401029996
P05771,CHEMBL95737,CHEMBL97768,10.1,11.401029996
P05771,CHEMBL95812,CHEMBL99572,10.078810701,11.196910013
P05771,CHEMBL97448,CHEMBL97768,10.058607315,11.401029996
P05771,CHEMBL97768,CHEMBL97796,11.401029996,10.020818754
P17612,CHEMBL104264,CHEMBL1987756,12.020818754,13.99997427
P17612,CHEMBL116070,CHEMBL1978195,11.500000186,12.599996932
P17612,CHEMBL1202927,CHEMBL26501,11.329147988,9.750965434
P17612,CHEMBL127277,CHEMBL268368,10.568521083,11.798970004
P17612,CHEMBL130049,CHEMBL335932,12.418758763,10.869551079
P17612,CHEMBL130049,CHEMBL338449,12.418758763,10.652841969
P17612,CHEMBL130181,CHEMBL337026,11.58148606,13.685026652
P17612,CHEMBL130181,CHEMBL574737,11.58148606,13.08940535
P17612,CHEMBL130208,CHEMBL132170,11.702059991,10.1
P17612,CHEMBL131020,CHEMBL335932,12.1,10.869551079
P17612,CHEMBL131020,CHEMBL338449,12.1,10.652841969
P17612,CHEMBL131193,CHEMBL338944,12.418758763,11.267491087
P17612,CHEMBL131426,CHEMBL1980995,11.953871964,15.200179498
P17612,CHEMBL131426,CHEMBL335648,11.953871964,13.267491087
P17612,CHEMBL131426,CHEMBL434415,11.953871964,13.359637311
P17612,CHEMBL131456,CHEMBL335020,10.1,12.224938737
P17612,CHEMBL131456,CHEMBL338956,10.1,12.622878745
P17612,CHEMBL131590,CHEMBL434415,11.923908741,13.359637311
P17612,CHEMBL131715,CHEMBL434415,11.685026652,13.359637311
P17612,CHEMBL132169,CHEMBL434415,11.923908741,13.359637311
P17612,CHEMBL132348,CHEMBL337035,12.953871964,11.895880017
P17612,CHEMBL132348,CHEMBL444337,12.953871964,11.594850022
P17612,CHEMBL1682341,CHEMBL1682345,11.900000875,13.000008766
P17612,CHEMBL1682345,CHEMBL1682360,13.000008766,11.699999383
P17612,CHEMBL1682345,CHEMBL1682545,13.000008766,11.200000128
P17612,CHEMBL1682345,CHEMBL1969843,13.000008766,11.200000128
P17612,CHEMBL1682357,CHEMBL1682545,12.599996932,11.200000128
P17612,CHEMBL1682357,CHEMBL1969843,12.599996932,11.200000128
P17612,CHEMBL1682358,CHEMBL1682545,12.599996932,11.200000128
P17612,CHEMBL1964307,CHEMBL1976328,12.499996913,11.200000128
P17612,CHEMBL1965988,CHEMBL1978166,11.200000128,12.799991797
P17612,CHEMBL1966204,CHEMBL1986499,11.800000504,13.399988938
P17612,CHEMBL1966524,CHEMBL1981133,14.1,11.999998417
P17612,CHEMBL1967252,CHEMBL1973795,11.699999383,10.400000029
P17612,CHEMBL1967302,CHEMBL210390,12.499996913,14.196910013
P17612,CHEMBL1967992,CHEMBL2001477,12.499996913,11.200000128
P17612,CHEMBL1967998,CHEMBL1973516,13.1,12.099998726
P17612,CHEMBL1968930,CHEMBL1987261,14.500116928,13.500007822
P17612,CHEMBL1969588,CHEMBL1993413,13.8000571,11.699999383
P17612,CHEMBL1969755,CHEMBL1974288,12.399997603,13.699980365
P17612,CHEMBL1969755,CHEMBL1986143,12.399997603,13.600038134
P17612,CHEMBL1970709,CHEMBL1973808,12.599996932,11.200000128
P17612,CHEMBL1970950,CHEMBL243298,11.200000128,12.299998172
P17612,CHEMBL1971947,CHEMBL1978166,11.200000128,12.799991797
P17612,CHEMBL1972158,CHEMBL1982400,13.399988938,11.500000186
P17612,CHEMBL1972158,CHEMBL2004631,13.399988938,12.299998172
P17612,CHEMBL1972339,CHEMBL2004631,14.299970641,12.299998172
P17612,CHEMBL1972840,CHEMBL1981133,13.299970641,11.999998417
P17612,CHEMBL1972840,CHEMBL383264,13.299970641,14.777780705
P17612,CHEMBL1972988,CHEMBL2007574,11.999998417,13.8000571
P17612,CHEMBL1973211,CHEMBL1978166,11.200000128,12.799991797
P17612,CHEMBL1973348,CHEMBL2001751,11.200000128,13.99997427
P17612,CHEMBL1973516,CHEMBL1979690,12.099998726,13.1
P17612,CHEMBL1973720,CHEMBL1980253,14.200179498,12.899998135
P17612,CHEMBL1973720,CHEMBL1983589,14.200179498,13.200015437
P17612,CHEMBL1973720,CHEMBL1991674,14.200179498,13.000008766
P17612,CHEMBL1973720,CHEMBL2006439,14.200179498,12.699997654
P17612,CHEMBL1974310,CHEMBL1978195,11.500000186,12.599996932
P17612,CHEMBL1974935,CHEMBL1993584,13.600038134,12.499996913
P17612,CHEMBL1976240,CHEMBL2007296,14.400162274,11.999998417
P17612,CHEMBL1977128,CHEMBL1999931,11.500000186,12.799991797
P17612,CHEMBL1978166,CHEMBL1979577,12.799991797,11.200000128
P17612,CHEMBL1978166,CHEMBL1979883,12.799991797,11.200000128
P17612,CHEMBL1978166,CHEMBL1982465,12.799991797,11.200000128
P17612,CHEMBL1980178,CHEMBL1996980,12.899998135,13.99997427
P17612,CHEMBL1980995,CHEMBL337026,15.200179498,13.685026652
P17612,CHEMBL1980995,CHEMBL338049,15.200179498,12.03930216
P17612,CHEMBL1980995,CHEMBL339799,15.200179498,11.832828272
P17612,CHEMBL1980995,CHEMBL574737,15.200179498,13.08940535
P17612,CHEMBL1981133,CHEMBL378963,11.999998417,14.401029996
P17612,CHEMBL1981133,CHEMBL383264,11.999998417,14.777780705
P17612,CHEMBL1982400,CHEMBL1986499,11.500000186,13.399988938
P17612,CHEMBL1982400,CHEMBL1999931,11.500000186,12.799991797
P17612,CHEMBL1983595,CHEMBL1999931,11.500000186,12.799991797
P17612,CHEMBL1983945,CHEMBL1985580,13.99997427,12.799991797
P17612,CHEMBL1983945,CHEMBL1993584,13.99997427,12.499996913
P17612,CHEMBL1985095,CHEMBL590109,12.299998172,13.399988938
P17612,CHEMBL1985095,CHEMBL592030,12.299998172,13.500007822
P17612,CHEMBL1986499,CHEMBL2004631,13.399988938,12.299998172
P17612,CHEMBL1987073,CHEMBL1999931,11.599999679,12.799991797
P17612,CHEMBL1987679,CHEMBL210390,12.599996932,14.196910013
P17612,CHEMBL1987679,CHEMBL383264,12.599996932,14.777780705
P17612,CHEMBL1987815,CHEMBL1999556,10.400000029,11.800000504
P17612,CHEMBL1990162,CHEMBL1999931,11.500000186,12.799991797
P17612,CHEMBL1992644,CHEMBL1992723,12.199999035,11.1
P17612,CHEMBL1992723,CHEMBL482538,11.1,12.899998135
P17612,CHEMBL1993584,CHEMBL383541,12.499996913,13.520216403
P17612,CHEMBL1994159,CHEMBL2000568,10.499999968,11.500000186
P17612,CHEMBL1994361,CHEMBL2001751,11.200000128,13.99997427
P17612,CHEMBL1994438,CHEMBL2006439,14.600312917,12.699997654
P17612,CHEMBL1995811,CHEMBL1999931,11.699999383,12.799991797
P17612,CHEMBL1996510,CHEMBL565612,13.600038134,11.999998417
P17612,CHEMBL2006299,CHEMBL2007296,13.500007822,11.999998417
P17612,CHEMBL263188,CHEMBL265876,10.224938737,12.020818754
P17612,CHEMBL263188,CHEMBL428973,10.224938737,12.020818754
P17612,CHEMBL26501,CHEMBL421565,9.750965434,12.020818754
P17612,CHEMBL265876,CHEMBL410778,12.020818754,10.224938737
P17612,CHEMBL303144,CHEMBL305178,11.923908741,10.719788758
P17612,CHEMBL318650,CHEMBL93559,10.020818754,11.1
P17612,CHEMBL335012,CHEMBL338449,12.520216403,10.652841969
P17612,CHEMBL335012,CHEMBL338944,12.520216403,11.267491087
P17612,CHEMBL335012,CHEMBL435809,12.520216403,11.1
P17612,CHEMBL335020,CHEMBL434037,12.224938737,10.1
P17612,CHEMBL335020,CHEMBL434415,12.224938737,13.359637311
P17612,CHEMBL335648,CHEMBL337035,13.267491087,11.895880017
P17612,CHEMBL335931,CHEMBL338449,11.747817482,10.652841969
P17612,CHEMBL335932,CHEMBL337027,10.869551079,12.25490196
P17612,CHEMBL335932,CHEMBL338935,10.869551079,12.543697499
P17612,CHEMBL335932,CHEMBL339364,10.869551079,11.904100348
P17612,CHEMBL337026,CHEMBL338049,13.685026652,12.03930216
P17612,CHEMBL337026,CHEMBL338155,13.685026652,11.747817482
P17612,CHEMBL337026,CHEMBL339799,13.685026652,11.832828272
P17612,CHEMBL337027,CHEMBL338449,12.25490196,10.652841969
P17612,CHEMBL337027,CHEMBL434415,12.25490196,13.359637311
P17612,CHEMBL337035,CHEMBL434415,11.895880017,13.359637311
P17612,CHEMBL337297,CHEMBL434415,12.224938737,13.359637311
P17612,CHEMBL337297,CHEMBL435809,12.224938737,11.1
P17612,CHEMBL338049,CHEMBL574737,12.03930216,13.08940535
P17612,CHEMBL338155,CHEMBL574737,11.747817482,13.08940535
P17612,CHEMBL338449,CHEMBL338935,10.652841969,12.543697499
P17612,CHEMBL338449,CHEMBL339364,10.652841969,11.904100348
P17612,CHEMBL338944,CHEMBL338956,11.267491087,12.622878745
P17612,CHEMBL338944,CHEMBL434415,11.267491087,13.359637311
P17612,CHEMBL339364,CHEMBL434415,11.904100348,13.359637311
P17612,CHEMBL339799,CHEMBL574737,11.832828272,13.08940535
P17612,CHEMBL340384,CHEMBL340921,13.299970641,11.999998417
P17612,CHEMBL38380,CHEMBL75773,13.200015437,11.32184875
P17612,CHEMBL407100,CHEMBL437640,12.020818754,10.224938737
P17612,CHEMBL410778,CHEMBL428973,10.224938737,12.020818754
P17612,CHEMBL434415,CHEMBL444337,13.359637311,11.594850022
P17612,CHEMBL95812,CHEMBL98721,9.508935393,11.1
P17612,CHEMBL98721,CHEMBL99572,11.1,9.777780705
P22612,CHEMBL1202927,CHEMBL26501,11.329147988,9.750965434
P22612,CHEMBL127277,CHEMBL268368,10.568521083,11.798970004
P22612,CHEMBL130049,CHEMBL335932,12.418758763,10.869551079
P22612,CHEMBL130049,CHEMBL338449,12.418758763,10.652841969
P22612,CHEMBL130181,CHEMBL337026,11.58148606,13.685026652
P22612,CHEMBL130181,CHEMBL574737,11.58148606,13.08940535
P22612,CHEMBL130208,CHEMBL132170,11.702059991,10.1
P22612,CHEMBL131020,CHEMBL335932,12.1,10.869551079
P22612,CHEMBL131020,CHEMBL338449,12.1,10.652841969
P22612,CHEMBL131193,CHEMBL338944,12.418758763,11.267491087
P22612,CHEMBL131426,CHEMBL335648,11.953871964,13.267491087
P22612,CHEMBL131426,CHEMBL434415,11.953871964,13.359637311
P22612,CHEMBL131456,CHEMBL335020,10.1,12.224938737
P22612,CHEMBL131456,CHEMBL338956,10.1,12.622878745
P22612,CHEMBL131590,CHEMBL434415,11.923908741,13.359637311
P22612,CHEMBL131715,CHEMBL434415,11.685026652,13.359637311
P22612,CHEMBL132169,CHEMBL434415,11.923908741,13.359637311
P22612,CHEMBL132348,CHEMBL337035,12.953871964,11.895880017
P22612,CHEMBL132348,CHEMBL444337,12.953871964,11.594850022
P22612,CHEMBL263188,CHEMBL265876,10.224938737,12.020818754
P22612,CHEMBL263188,CHEMBL428973,10.224938737,12.020818754
P22612,CHEMBL26501,CHEMBL421565,9.750965434,12.020818754
P22612,CHEMBL265876,CHEMBL410778,12.020818754,10.224938737
P22612,CHEMBL303144,CHEMBL305178,11.923908741,10.719788758
P22612,CHEMBL318650,CHEMBL93559,10.020818754,11.1
P22612,CHEMBL335012,CHEMBL338449,12.520216403,10.652841969
P22612,CHEMBL335012,CHEMBL338944,12.520216403,11.267491087
P22612,CHEMBL335012,CHEMBL435809,12.520216403,11.1
P22612,CHEMBL335020,CHEMBL434037,12.224938737,10.1
P22612,CHEMBL335020,CHEMBL434415,12.224938737,13.359637311
P22612,CHEMBL335648,CHEMBL337035,13.267491087,11.895880017
P22612,CHEMBL335931,CHEMBL338449,11.747817482,10.652841969
P22612,CHEMBL335932,CHEMBL337027,10.869551079,12.25490196
P22612,CHEMBL335932,CHEMBL338935,10.869551079,12.543697499
P22612,CHEMBL335932,CHEMBL339364,10.869551079,11.904100348
P22612,CHEMBL337026,CHEMBL338049,13.685026652,12.03930216
P22612,CHEMBL337026,CHEMBL338155,13.685026652,11.747817482
P22612,CHEMBL337026,CHEMBL339799,13.685026652,11.832828272
P22612,CHEMBL337027,CHEMBL338449,12.25490196,10.652841969
P22612,CHEMBL337027,CHEMBL434415,12.25490196,13.359637311
P22612,CHEMBL337035,CHEMBL434415,11.895880017,13.359637311
P22612,CHEMBL337297,CHEMBL434415,12.224938737,13.359637311
P22612,CHEMBL337297,CHEMBL435809,12.224938737,11.1
P22612,CHEMBL338049,CHEMBL574737,12.03930216,13.08940535
P22612,CHEMBL338155,CHEMBL574737,11.747817482,13.08940535
P22612,CHEMBL338449,CHEMBL338935,10.652841969,12.543697499
P22612,CHEMBL338449,CHEMBL339364,10.652841969,11.904100348
P22612,CHEMBL338944,CHEMBL338956,11.267491087,12.622878745
P22612,CHEMBL338944,CHEMBL434415,11.267491087,13.359637311
P22612,CHEMBL339364,CHEMBL434415,11.904100348,13.359637311
P22612,CHEMBL339799,CHEMBL574737,11.832828272,13.08940535
P22612,CHEMBL38380,CHEMBL75773,12.437242168,11.32184875
P22612,CHEMBL407100,CHEMBL437640,12.020818754,10.224938737
P22612,CHEMBL410778,CHEMBL428973,10.224938737,12.020818754
P22612,CHEMBL434415,CHEMBL444337,13.359637311,11.594850022
P22612,CHEMBL95812,CHEMBL98721,9.508935393,11.1
P22612,CHEMBL98721,CHEMBL99572,11.1,9.777780705
P22694,CHEMBL1202927,CHEMBL26501,11.329147988,9.750965434
P22694,CHEMBL127277,CHEMBL268368,10.568521083,11.798970004
P22694,CHEMBL130049,CHEMBL335932,12.418758763,10.869551079
P22694,CHEMBL130049,CHEMBL338449,12.418758763,10.652841969
P22694,CHEMBL130181,CHEMBL337026,11.58148606,13.685026652
P22694,CHEMBL130181,CHEMBL574737,11.58148606,13.08940535
P22694,CHEMBL130208,CHEMBL132170,11.702059991,10.1
P22694,CHEMBL131020,CHEMBL335932,12.1,10.869551079
P22694,CHEMBL131020,CHEMBL338449,12.1,10.652841969
P22694,CHEMBL131193,CHEMBL338944,12.418758763,11.267491087
P22694,CHEMBL131426,CHEMBL335648,11.953871964,13.267491087
P22694,CHEMBL131426,CHEMBL434415,11.953871964,13.359637311
P22694,CHEMBL131456,CHEMBL335020,10.1,12.224938737
P22694,CHEMBL131456,CHEMBL338956,10.1,12.622878745
P22694,CHEMBL131590,CHEMBL434415,11.923908741,13.359637311
P22694,CHEMBL131715,CHEMBL434415,11.685026652,13.359637311
P22694,CHEMBL132169,CHEMBL434415,11.923908741,13.359637311
P22694,CHEMBL132348,CHEMBL337035,12.953871964,11.895880017
P22694,CHEMBL132348,CHEMBL444337,12.953871964,11.594850022
P22694,CHEMBL263188,CHEMBL265876,10.224938737,12.020818754
P22694,CHEMBL263188,CHEMBL428973,10.224938737,12.020818754
P22694,CHEMBL26501,CHEMBL421565,9.750965434,12.020818754
P22694,CHEMBL265876,CHEMBL410778,12.020818754,10.224938737
P22694,CHEMBL303144,CHEMBL305178,11.923908741,10.719788758
P22694,CHEMBL318650,CHEMBL93559,10.020818754,11.1
P22694,CHEMBL335012,CHEMBL338449,12.520216403,10.652841969
P22694,CHEMBL335012,CHEMBL338944,12.520216403,11.267491087
P22694,CHEMBL335012,CHEMBL435809,12.520216403,11.1
P22694,CHEMBL335020,CHEMBL434037,12.224938737,10.1
P22694,CHEMBL335020,CHEMBL434415,12.224938737,13.359637311
P22694,CHEMBL335648,CHEMBL337035,13.267491087,11.895880017
P22694,CHEMBL335931,CHEMBL338449,11.747817482,10.652841969
P22694,CHEMBL335932,CHEMBL337027,10.869551079,12.25490196
P22694,CHEMBL335932,CHEMBL338935,10.869551079,12.543697499
P22694,CHEMBL335932,CHEMBL339364,10.869551079,11.904100348
P22694,CHEMBL337026,CHEMBL338049,13.685026652,12.03930216
P22694,CHEMBL337026,CHEMBL338155,13.685026652,11.747817482
P22694,CHEMBL337026,CHEMBL339799,13.685026652,11.832828272
P22694,CHEMBL337027,CHEMBL338449,12.25490196,10.652841969
P22694,CHEMBL337027,CHEMBL434415,12.25490196,13.359637311
P22694,CHEMBL337035,CHEMBL434415,11.895880017,13.359637311
P22694,CHEMBL337297,CHEMBL434415,12.224938737,13.359637311
P22694,CHEMBL337297,CHEMBL435809,12.224938737,11.1
P22694,CHEMBL338049,CHEMBL574737,12.03930216,13.08940535
P22694,CHEMBL338155,CHEMBL574737,11.747817482,13.08940535
P22694,CHEMBL338449,CHEMBL338935,10.652841969,12.543697499
P22694,CHEMBL338449,CHEMBL339364,10.652841969,11.904100348
P22694,CHEMBL338944,CHEMBL338956,11.267491087,12.622878745
P22694,CHEMBL338944,CHEMBL434415,11.267491087,13.359637311
P22694,CHEMBL339364,CHEMBL434415,11.904100348,13.359637311
P22694,CHEMBL339799,CHEMBL574737,11.832828272,13.08940535
P22694,CHEMBL38380,CHEMBL75773,12.437242168,11.32184875
P22694,CHEMBL407100,CHEMBL437640,12.020818754,10.224938737
P22694,CHEMBL410778,CHEMBL428973,10.224938737,12.020818754
P22694,CHEMBL434415,CHEMBL444337,13.359637311,11.594850022
P22694,CHEMBL95812,CHEMBL98721,9.508935393,11.1
P22694,CHEMBL98721,CHEMBL99572,11.1,9.777780705
P17252,CHEMBL112602,CHEMBL338966,9.798970004,10.869551079
P17252,CHEMBL1202927,CHEMBL26501,11.798970004,13.811024436
P17252,CHEMBL130049,CHEMBL293750,12.844727495,10.351811973
P17252,CHEMBL130049,CHEMBL338935,12.844727495,13.953871964
P17252,CHEMBL130181,CHEMBL337026,12.728932138,14.145757491
P17252,CHEMBL130181,CHEMBL338049,12.728932138,13.986056648
P17252,CHEMBL130181,CHEMBL574737,12.728932138,13.897412227
P17252,CHEMBL131193,CHEMBL335012,12.25490196,13.608638306
P17252,CHEMBL131193,CHEMBL337297,12.25490196,13.543697499
P17252,CHEMBL131193,CHEMBL338956,12.25490196,13.622878745
P17252,CHEMBL131426,CHEMBL293750,12.821246399,10.351811973
P17252,CHEMBL131426,CHEMBL338935,12.821246399,13.953871964
P17252,CHEMBL131456,CHEMBL335020,10.1,13.122276395
P17252,CHEMBL131456,CHEMBL338956,10.1,13.622878745
P17252,CHEMBL131715,CHEMBL335012,12.555931956,13.608638306
P17252,CHEMBL131715,CHEMBL338956,12.555931956,13.622878745
P17252,CHEMBL132348,CHEMBL293750,13.437242168,10.351811973
P17252,CHEMBL132348,CHEMBL434415,13.437242168,12.300659451
P17252,CHEMBL133209,CHEMBL338966,9.798970004,10.869551079
P17252,CHEMBL134536,CHEMBL334337,10.32184875,11.622878745
P17252,CHEMBL135491,CHEMBL338966,9.798970004,10.869551079
P17252,CHEMBL135881,CHEMBL338966,9.798970004,10.869551079
P17252,CHEMBL162621,CHEMBL354246,14.798970004,13.58148606
P17252,CHEMBL193697,CHEMBL60254,12.293820026,13.997125221
P17252,CHEMBL197538,CHEMBL200381,10.622878745,9.497940009
P17252,CHEMBL26501,CHEMBL421565,13.811024436,12.32184875
P17252,CHEMBL266487,CHEMBL329274,12.358698968,14.1
P17252,CHEMBL277008,CHEMBL338966,9.798970004,10.869551079
P17252,CHEMBL291975,CHEMBL55394,11.520216403,12.622878745
P17252,CHEMBL293750,CHEMBL335648,10.351811973,13.594850022
P17252,CHEMBL293750,CHEMBL337026,10.351811973,14.145757491
P17252,CHEMBL293750,CHEMBL337035,10.351811973,13.487216143
P17252,CHEMBL293750,CHEMBL338049,10.351811973,13.986056648
P17252,CHEMBL293750,CHEMBL338935,10.351811973,13.953871964
P17252,CHEMBL293750,CHEMBL339799,10.351811973,12.69345982
P17252,CHEMBL293750,CHEMBL423731,10.351811973,11.622878745
P17252,CHEMBL293750,CHEMBL574737,10.351811973,13.897412227
P17252,CHEMBL294653,CHEMBL337026,11.336572006,14.145757491
P17252,CHEMBL294653,CHEMBL338049,11.336572006,13.986056648
P17252,CHEMBL294653,CHEMBL339799,11.336572006,12.69345982
P17252,CHEMBL294653,CHEMBL574737,11.336572006,13.897412227
P17252,CHEMBL294653,CHEMBL83790,11.336572006,14.757577319
P17252,CHEMBL300549,CHEMBL55394,11.32184875,12.622878745
P17252,CHEMBL324765,CHEMBL338966,9.798970004,10.869551079
P17252,CHEMBL327291,CHEMBL95737,11.196910013,10.1
P17252,CHEMBL327291,CHEMBL97026,11.196910013,10.145757491
P17252,CHEMBL327291,CHEMBL97448,11.196910013,10.058607315
P17252,CHEMBL327291,CHEMBL97796,11.196910013,10.020818754
P17252,CHEMBL332575,CHEMBL386636,10.377777536,13.180921908
P17252,CHEMBL334337,CHEMBL334461,11.622878745,9.923908741
P17252,CHEMBL334337,CHEMBL338967,11.622878745,9.798970004
P17252,CHEMBL334337,CHEMBL405405,11.622878745,9.986056648
P17252,CHEMBL334360,CHEMBL334461,11.020818754,9.923908741
P17252,CHEMBL334360,CHEMBL338967,11.020818754,9.798970004
P17252,CHEMBL334360,CHEMBL405405,11.020818754,9.986056648
P17252,CHEMBL335012,CHEMBL338449,13.608638306,12.555931956
P17252,CHEMBL335012,CHEMBL338944,13.608638306,12.344125144
P17252,CHEMBL335012,CHEMBL339364,13.608638306,12.351811973
P17252,CHEMBL335012,CHEMBL434415,13.608638306,12.300659451
P17252,CHEMBL335020,CHEMBL434037,13.122276395,11.923908741
P17252,CHEMBL335932,CHEMBL434037,12.986056648,11.923908741
P17252,CHEMBL336603,CHEMBL338966,9.798970004,10.869551079
P17252,CHEMBL336626,CHEMBL338966,9.798970004,10.869551079
P17252,CHEMBL337026,CHEMBL338155,14.145757491,13.117728767
P17252,CHEMBL337026,CHEMBL339799,14.145757491,12.69345982
P17252,CHEMBL337026,CHEMBL423731,14.145757491,11.622878745
P17252,CHEMBL337027,CHEMBL338944,13.497940009,12.344125144
P17252,CHEMBL337027,CHEMBL339364,13.497940009,12.351811973
P17252,CHEMBL337027,CHEMBL434415,13.497940009,12.300659451
P17252,CHEMBL337035,CHEMBL339364,13.487216143,12.351811973
P17252,CHEMBL337035,CHEMBL434415,13.487216143,12.300659451
P17252,CHEMBL337297,CHEMBL338944,13.543697499,12.344125144
P17252,CHEMBL337297,CHEMBL339364,13.543697499,12.351811973
P17252,CHEMBL337297,CHEMBL434415,13.543697499,12.300659451
